Name,Rank,Location,Points
wroofer66,2747.0,Indiana,4541410
iphonejoe,2748.0,"Ottawa, Ontario",4541015
Olek135i,2749.0,"Chicago, Illinois",4539850
polpal,2750.0,"Spokane, Washington",4539535
Camaro_Joe,2751.0,Delaware,4539267
CamryCheapster,2752.0,Massachusetts,4538435
gass12,2753.0,"Omaha, Nebraska",4538230
RDMAN,2754.0,Ontario,4537930
CTarp,2755.0,Texas,4537880
bwatchingu,2756.0,Arkansas,4537050
FBone,2757.0,New Jersey,4536915
JJ1014,2758.0,Pennsylvania,4536665
SUNOIL,2759.0,"Toledo, Ohio",4536285
furiousfowl,2760.0,"Riverside, California",4536220
DCMJ1,2761.0,"Wilmington, Delaware",4535565
craigsfrank,2762.0,Arkansas,4534425
LuckyLou1,2763.0,Colorado,4533085
P H,2764.0,"Albany, New York",4532280
priznsara,2765.0,"Albuquerque, New Mexico",4532170
LC2468,2766.0,Louisiana,4531600
pooh-bear,2767.0,"Detroit, Michigan",4531560
myphenix,2768.0,New Jersey,4531550
g95110,2769.0,"San Jose, California",4531475
vespaboy,2770.0,Florida,4531350
fieldt,,"Lansing, Michigan",4531350
ovillaone,2772.0,"Dallas, Texas",4531125
tigrr49,2773.0,"Chicago, Illinois",4530455
h8hst,2774.0,Ontario,4530420
86agent,2775.0,Florida,4530145
springer03,2776.0,"Raleigh, North Carolina",4529850
ChickMagnet,2777.0,Georgia,4527850
wilson222,2778.0,Ontario,4525630
David H,2779.0,"Albany, New York",4525395
Oldman60,2780.0,"Little Rock, Arkansas",4524515
golftellowcat,2781.0,"Ottawa, Ontario",4523580
rummenigge,2782.0,"Miami, Florida",4523240
Tucsonhomes,2783.0,"Tucson, Arizona",4522865
Dirtypig,2784.0,"Barrie, Ontario",4522850
NDQ,2785.0,Maryland,4522450
skb69sa,2786.0,"San Antonio, Texas",4521525
flnobody,2787.0,Florida,4521400
RangerBob58,2788.0,"Dayton, Ohio",4519895
McMuffin,2789.0,Illinois,4519785
Manicmechanic,2790.0,"Tulsa, Oklahoma",4519655
Lovelee,2791.0,"Detroit, Michigan",4519180
jimstep,2792.0,Missouri,4519160
Alpha_Pup,2793.0,"Twin Cities, Minnesota",4519115
brownielover,2794.0,Florida,4519000
harleydoctor,2795.0,Kansas,4518310
firecaptain491,2796.0,New York,4517830
Coyote13,2797.0,"Phoenix, Arizona",4517515
SUSANCK,2798.0,"Chicago, Illinois",4517350
MadFueler,2799.0,"Winston-Salem, North Carolina",4517145
Bigwaynef,2800.0,South Carolina,4515405
skylax,2801.0,"San Jose, California",4515150
zippy3231,2802.0,"Jacksonville, Florida",4515135
harleydog01,2803.0,Michigan,4515000
gaveatthepump,2804.0,"Houston, Texas",4514450
GeosGXP,2805.0,Ontario,4513550
panteraone,2806.0,Texas,4513360
colbru,2807.0,"Toronto, Ontario",4508790
frognbk,2808.0,Pennsylvania,4508515
C_S_K,2809.0,"Peoria, Illinois",4508430
skidsteer85xt,2810.0,Indiana,4508250
crreed1,2811.0,West Virginia,4505585
Mandasmommy,2812.0,Indiana,4504720
buckeyetony,2813.0,Ohio,4504345
Donliberty,2814.0,New York,4502365
frmtfx,2815.0,"Richmond, Virginia",4500770
jb107,2816.0,New Jersey,4500500
STEVOAB,2817.0,Alberta,4500405
Johnny907,2818.0,Alaska,4500305
Spidey9691,2819.0,"Kansas City, Missouri",4500220
ldiggy,2820.0,"Wilmington, Delaware",4499875
wmuldrow,2821.0,Missouri,4499860
Nexstar,2822.0,Florida,4499440
nottbob20,2823.0,"Riverside, California",4499255
dont99,2824.0,Michigan,4498380
nickless,2825.0,PEI,4497940
MEBURT,2826.0,"Fresno, California",4497575
Pigeon007,2827.0,British Columbia,4497035
j02,2828.0,California,4496695
seeyardee,2829.0,"Sacramento, California",4496652
badbonita,2830.0,"Syracuse, New York",4496450
GasCker,2831.0,"Twin Cities, Minnesota",4495395
ARTHURP,2832.0,"Lansing, Michigan",4495330
bpj13,2833.0,North Carolina,4493760
goletagiant,2834.0,"Santa Barbara, California",4493145
Jcookster74,2835.0,"San Bernardino, California",4492580
SavinOnFuel,2836.0,"Gary, Indiana",4491870
dalver,2837.0,"Cincinnati, Ohio",4491645
N9HVP,2838.0,Indiana,4489790
JJ128,2839.0,"San Jose, California",4488985
mm505,2840.0,"Atlanta, Georgia",4488775
ih82work,2841.0,Maryland,4488645
lowspeed,2842.0,"Akron, Ohio",4488455
mnav8tr,2843.0,"Twin Cities, Minnesota",4488425
vandriver2008,2844.0,"Pittsburgh, Pennsylvania",4488320
pujtdr,2845.0,Virginia,4487745
ggwbike,2846.0,Montana,4487675
Catc2011,2847.0,"Atlanta, Georgia",4487650
KeepEyesOpen,2848.0,"San Diego, California",4487315
jobo74,2849.0,Ontario,4485285
juke1234,2850.0,New Jersey,4485125
kensubaru03,2851.0,Illinois,4484515
roger1315,2852.0,North Carolina,4484415
ricoblanco,2853.0,"Chicago, Illinois",4483955
mochababy70,2854.0,Nova Scotia,4483750
PetroScopper,2855.0,"Houston, Texas",4482980
MikeCapeCoral,2856.0,"Cape Coral, Florida",4481615
mastermariner,2857.0,Texas,4480840
gasie1,2858.0,Maine,4480800
snell snail,2859.0,"Atlanta, Georgia",4480435
lippoe_sokan,2860.0,"Provo, Utah",4479905
CactusRoper,2861.0,"Phoenix, Arizona",4479720
lemmings88,2862.0,"Scranton, Pennsylvania",4479025
gougenator,2863.0,"Dallas, Texas",4478925
Bad_Petroleum,2864.0,"Miami, Florida",4478705
Methodist,2865.0,Indiana,4478455
tml721,2866.0,"Columbus, Ohio",4478240
PoohMcGoo,2867.0,Alabama,4477295
MichaelPark,2868.0,"Riverside, California",4476890
reincloude1964,2869.0,Kentucky,4476225
TXLARIMER,2870.0,"Fort Worth, Texas",4476000
tman70,2871.0,Georgia,4475790
EdW,2872.0,"Riverside, California",4475670
PATroy,2873.0,"Pittsburgh, Pennsylvania",4475550
Sharonie,2874.0,"St. Louis, Missouri",4475405
iFueler,2875.0,"Durham, North Carolina",4475350
BackN82,2876.0,"Cincinnati, Ohio",4474970
Rice_Burner,2877.0,Georgia,4474815
rwb1921,2878.0,"Orange County, California",4474640
mandoid,2879.0,Alabama,4474505
McMalin,2880.0,"Philadelphia, Pennsylvania",4473850
JasTheAce,2881.0,"Raleigh, North Carolina",4473635
elcheapo2011,2882.0,Quebec,4473310
darkknight1,2883.0,"Winston-Salem, North Carolina",4472785
sonic_cd33,2884.0,Illinois,4471430
RinoandHailey,2885.0,Washington,4471000
B52D,2886.0,"Oklahoma City, Oklahoma",4470925
hunter86,2887.0,Kansas,4470845
sandy40,2888.0,Nova Scotia,4470730
smelser1123,2889.0,Nevada,4470605
WayneLin,2890.0,"Madison, Wisconsin",4470110
rick948,2891.0,"Toledo, Ohio",4470095
a14morfun,2892.0,Ontario,4469265
ErinsDaddy,2893.0,Tennessee,4469225
bjdorval,2894.0,Quebec,4469005
cmptrmush,2895.0,"Detroit, Michigan",4468870
SGLuz,2896.0,"Modesto, California",4468790
jcpbigjohn,2897.0,"Toledo, Ohio",4468405
OmahaGasGod,2898.0,"Omaha, Nebraska",4467945
winks44,2899.0,Georgia,4467840
oppdetcon,2900.0,"Ottawa, Ontario",4467085
Tankless,2901.0,Ontario,4466960
bluesierra,2902.0,Tennessee,4466340
steve85257,2903.0,Arizona,4465870
wang91554,2904.0,"San Jose, California",4465230
CritterNanny,2905.0,Washington,4465125
AmynHH,2906.0,"Houston, Texas",4464805
dwbuddy,2907.0,"Fort Worth, Texas",4464530
wally52,2908.0,"Little Rock, Arkansas",4464415
Socalz,2909.0,"Orange County, California",4463230
73_Vette_,2910.0,"Cleveland, Ohio",4462895
SilverSuperDuty,2911.0,"Orlando, Florida",4462060
Pizzaslut,2912.0,"Baltimore, Maryland",4461280
NGC4565,2913.0,"Reading, Pennsylvania",4460640
mjnj123,2914.0,New Jersey,4460430
YumaKacz,2915.0,Arizona,4458770
rapidrobt,2916.0,Connecticut,4458605
q4blue,2917.0,Michigan,4457780
egorbcc,2918.0,"Oklahoma City, Oklahoma",4457590
Kataman,2919.0,"San Jose, California",4456775
G_ler,2920.0,"Orlando, Florida",4452500
FocusFree,2921.0,"Ottawa, Ontario",4451955
xedes,2922.0,"Kitchener-Waterloo, Ontario",4451830
GustheCat2,2923.0,"Louisville, Kentucky",4450405
Beankno,2924.0,"Lexington, Kentucky",4449325
applepie2010,2925.0,"London, Ontario",4449095
hogfan24,2926.0,Arkansas,4448950
m321,2927.0,Ontario,4448350
sarasotasingle,2928.0,"Sarasota, Florida",4448180
Hemiramrules,2929.0,"Milwaukee, Wisconsin",4447770
LhasaApso,2930.0,"Hamilton, Ontario",4447300
bojiway1,2931.0,Minnesota,4447210
Metrolizer,2932.0,"Fort Worth, Texas",4447145
yakstar,2933.0,"Montreal, Quebec",4446575
rasmataz,2934.0,"Oklahoma City, Oklahoma",4445835
skins66,2935.0,"Colorado Springs, Colorado",4445325
58Harley,2936.0,"Waco, Texas",4444445
hmcsretired07,2937.0,North Carolina,4443855
LSU_TIGERS_dmb,2938.0,Louisiana,4443195
74celica,2939.0,"Columbus, Ohio",4441760
cobra7279,2940.0,"Cleveland, Ohio",4441600
DSR,2941.0,Alberta,4441390
katiejayWV,2942.0,West Virginia,4441305
OnEmptyMO,2943.0,"St. Louis, Missouri",4441250
Vim_Fuego,2944.0,Missouri,4440095
FarmerMike,2945.0,"Allentown, Pennsylvania",4439516
1zz2,2946.0,Utah,4439400
opster,2947.0,Oklahoma,4439125
licks64,2948.0,"Rochester, New York",4437165
PokeyGA,2949.0,Georgia,4436910
Rich_pa,2950.0,"Cincinnati, Ohio",4436465
SnakeW,2951.0,North Carolina,4436045
undertaker666,2952.0,"San Antonio, Texas",4435925
EvenSkimpier,2953.0,"Cincinnati, Ohio",4435640
mball3usa,2954.0,Virginia,4435510
2smooth1970,2955.0,California,4432405
mpg611,2956.0,"Cleveland, Ohio",4432345
mrsports007,2957.0,"Raleigh, North Carolina",4432060
me2OH,2958.0,"Cleveland, Ohio",4431405
Vaquero,2959.0,Idaho,4430880
mandd824,2960.0,"Long Island, New York",4430380
17AZ-F250,2961.0,"Tucson, Arizona",4429915
dirtdog98,2962.0,Missouri,4429770
shivarr,2963.0,New Jersey,4429310
whlr55,2964.0,Kentucky,4428675
installer,2965.0,"San Diego, California",4428635
MOREDLEG,2966.0,Missouri,4428340
grwhit75,2967.0,"Dallas, Texas",4428050
merlinCO,2968.0,Colorado,4427890
olympusman2004,2969.0,Washington DC,4427450
jklh88,2970.0,California,4427025
falcons,2971.0,North Dakota,4426520
Chey1954,2972.0,Wyoming,4426285
iBall100,2973.0,Virginia,4425120
Brian71,2974.0,Illinois,4424925
USMCturtlehead,2975.0,"Lexington, Kentucky",4424700
boatfloyd,2976.0,"Jacksonville, Florida",4423865
Ezstop00,2977.0,"Sacramento, California",4423410
Grant463,2978.0,Mississippi,4423177
idiotguy,2979.0,"Syracuse, New York",4423175
sticker_shock,2980.0,Ohio,4422975
GearGuy,2981.0,"Detroit, Michigan",4422540
OKCSteve,2982.0,"Oklahoma City, Oklahoma",4422150
HRTrucklet,2983.0,Alberta,4421205
geelkay,2984.0,"Baltimore, Maryland",4420815
ColonelK,2985.0,Virginia,4419245
RQCraig,2986.0,Texas,4419045
PathfinderSC,2987.0,South Carolina,4417915
torch7,2988.0,Indiana,4417805
flintrock23,2989.0,"Charlotte, North Carolina",4417500
critic,2990.0,New Jersey,4417480
blaman,2991.0,"Phoenix, Arizona",4417130
tobasco,2992.0,"Los Angeles, California",4416910
PapaV59,2993.0,"Milwaukee, Wisconsin",4416730
gumbyrex,2994.0,"Fresno, California",4415655
mfeldstein,2995.0,"Ottawa, Ontario",4414860
YELLOWDOGLAS,2996.0,Virginia,4414399
phxman1111,2997.0,"Phoenix, Arizona",4413265
too_high,2998.0,Virginia,4412445
BlknGldMan63,2999.0,"Lancaster, Pennsylvania",4411875
dvsvets,3000.0,"Akron, Ohio",4411295
